name,value
Cload,5.662386985087147
Lin,0.500693571056335
Llatn,0.23159814184876082
Llatp,0.3649705730663598
Ltail,0.1597546848847019
Rsw,576.5939063354125
Win,11.383700983145689
Wlatn,1.5901046667893644
Wlatp,2.027690232280347
Wrst,4.312215151875927
Wtail,65.3832158409553
